I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
546,587,586,693,749,840,675,535,654,604,498,783,469,631,463,3
546,588,586,694,749,841,676,535,654,602,500,783,468,628,463,3
546,588,586,694,749,841,675,534,653,600,500,785,468,622,462,3
546,587,585,694,748,842,676,534,653,601,500,786,468,622,462,3
545,586,584,694,747,841,674,533,652,600,499,786,467,618,461,3
545,585,583,693,747,841,672,532,651,599,500,785,467,617,461,3
545,587,585,694,749,841,671,533,652,601,501,785,469,621,463,3
548,588,586,695,749,842,672,535,652,602,499,784,468,620,462,3
545,587,585,694,749,841,672,533,652,601,499,784,467,619,461,3
545,586,584,694,749,841,672,533,649,601,500,781,466,618,460,3
545,586,585,694,749,841,673,533,645,601,500,781,467,622,461,3
542,585,583,694,748,840,674,532,644,601,500,782,467,624,461,3
543,586,585,694,746,840,675,533,650,603,502,779,468,625,462,3
546,587,585,694,748,840,676,534,651,602,501,770,468,626,461,3
548,588,586,695,748,841,675,535,652,602,502,778,469,628,463,3
548,589,587,695,749,841,675,535,653,603,503,767,468,625,462,3
547,589,587,695,750,841,675,535,654,604,504,770,471,627,463,3
548,591,588,696,750,842,675,537,655,605,505,775,472,628,465,3
550,591,589,696,752,843,676,537,655,605,503,780,472,627,465,3
549,590,588,696,750,842,675,536,653,605,499,780,470,623,463,3
549,589,587,695,749,842,674,534,652,603,497,774,468,622,461,3
546,587,584,694,747,839,671,532,651,600,496,781,467,622,461,3
543,585,583,693,746,839,667,531,649,600,496,785,465,624,459,3
543,585,583,692,748,839,667,531,648,599,496,782,466,625,460,3
545,585,583,692,747,839,668,531,650,599,493,777,465,627,458,3
542,583,581,692,745,839,667,531,647,598,494,780,465,629,458,3
544,584,582,692,745,839,666,530,647,597,495,780,466,628,459,3
544,584,582,692,746,839,665,531,648,598,497,776,465,630,458,3
544,585,583,693,745,840,666,530,648,597,497,771,464,630,458,3
540,583,581,691,743,840,665,529,646,594,498,769,461,623,456,3
542,585,583,691,745,839,666,529,643,596,499,772,462,625,457,3
543,587,585,693,746,840,666,530,646,597,501,777,463,624,459,3
544,588,586,693,747,839,666,531,646,598,495,779,464,626,459,3
544,589,586,694,748,839,669,532,647,599,498,780,466,630,460,3
545,590,588,693,748,839,668,532,648,598,500,781,466,628,460,3
547,590,588,693,748,840,668,532,648,599,501,782,466,627,460,3
548,591,589,694,749,839,669,533,648,598,503,783,465,626,460,3
547,591,589,694,748,840,669,533,647,596,503,784,464,622,459,3
546,589,587,692,747,839,669,531,641,593,503,784,462,622,458,3
546,590,589,693,748,840,670,531,644,593,503,784,463,621,458,3
543,588,586,692,748,840,669,530,644,591,507,783,463,613,458,3
543,587,585,690,748,839,670,530,645,591,507,783,463,612,458,3
541,587,584,690,748,840,670,530,646,592,506,782,462,610,458,3
544,588,587,691,748,840,672,530,647,589,511,782,464,609,459,3
544,588,586,692,747,840,671,529,647,591,510,772,463,615,458,3
543,588,586,692,748,839,672,530,644,592,510,770,464,617,458,3
542,588,586,690,748,840,672,530,644,590,504,774,464,618,458,3
546,590,588,690,748,840,671,532,647,592,503,776,464,621,458,3
542,587,585,690,748,840,671,530,643,593,502,772,464,624,458,3
544,589,587,690,748,839,672,531,645,593,503,771,464,622,458,3
546,589,587,692,748,840,671,531,648,593,505,776,466,624,459,3
542,589,588,692,749,839,668,531,648,594,502,774,465,626,459,3
545,591,589,693,749,839,669,531,647,594,501,771,466,628,459,3
545,590,587,693,748,840,669,532,646,594,504,779,467,627,460,3
546,591,588,694,748,839,670,532,649,595,505,780,468,628,460,3
546,590,587,693,748,839,669,531,645,595,498,779,465,624,458,3
545,589,586,694,748,838,668,531,646,595,495,779,465,626,458,3
546,587,585,693,749,838,668,531,646,592,500,781,466,628,459,3
547,589,587,694,749,838,669,533,647,596,502,780,467,633,460,3
548,590,587,694,749,839,668,532,646,595,501,782,467,634,460,3
548,591,589,694,749,838,669,533,649,596,500,782,467,634,460,3
547,590,587,692,749,838,666,532,649,595,500,782,468,635,460,3
546,590,588,690,750,839,662,531,649,595,498,784,467,633,459,3
544,590,588,688,750,839,663,531,648,595,497,784,467,634,459,3
544,591,588,689,750,840,664,532,650,596,496,784,467,634,460,3
543,589,586,691,749,839,663,530,645,594,494,784,466,632,458,3
544,588,586,690,749,840,662,530,646,593,494,784,465,631,457,3
544,588,586,691,749,839,662,530,646,593,496,784,466,631,459,3
544,588,586,690,749,839,660,528,635,594,494,784,465,631,457,3
544,587,585,690,750,840,661,529,643,594,497,784,466,633,458,3
542,585,583,688,749,840,655,526,631,589,496,782,464,633,456,3
542,587,584,689,749,839,656,528,639,587,497,781,463,634,456,3
542,585,583,688,750,840,656,527,634,586,499,782,464,634,457,3
544,586,584,689,750,841,658,528,640,588,501,781,464,635,457,3
543,586,584,690,750,840,659,529,642,590,503,781,465,635,458,3
544,587,585,691,750,840,658,529,640,593,502,779,465,637,458,3
545,588,587,690,751,841,657,530,645,590,501,780,465,635,458,3
545,590,587,690,750,840,657,529,639,590,500,781,466,636,458,3
546,590,588,691,751,841,658,530,641,591,499,783,466,637,459,3
545,589,587,691,751,840,659,530,642,593,499,783,467,639,460,3
547,590,588,692,751,840,660,531,646,593,500,783,467,639,460,3
547,591,589,693,752,840,661,532,647,594,502,783,468,640,460,3
547,590,588,693,752,840,661,531,642,595,499,783,467,640,460,3
548,591,588,692,751,840,661,531,637,593,497,784,466,639,459,3
544,590,588,692,750,839,662,530,632,594,496,784,464,638,457,3
543,586,585,691,749,839,661,528,630,591,494,784,464,638,457,3
543,587,585,691,751,838,662,529,633,591,495,783,464,638,458,3
544,589,587,692,751,839,662,530,632,591,496,783,465,639,458,3
544,589,587,692,749,839,663,530,632,592,496,782,467,640,459,3
546,592,589,693,752,839,665,532,645,597,497,783,466,637,459,3
547,590,588,689,751,840,661,530,640,593,497,783,465,634,460,3
546,592,590,689,752,839,662,532,646,597,502,784,467,635,461,3
547,595,592,691,753,839,663,533,647,597,503,784,468,639,461,3
546,594,592,690,752,838,659,532,649,593,505,784,465,628,459,3
545,592,590,686,752,839,657,531,650,592,509,785,463,626,459,3
544,593,591,682,753,838,657,531,645,596,509,785,465,632,460,3
547,593,591,683,752,839,658,531,648,596,509,784,465,633,460,3
547,594,592,684,753,839,659,533,651,597,503,784,466,632,460,3
549,595,593,687,753,840,661,533,653,600,497,785,467,634,461,3
547,596,593,690,753,839,665,533,641,597,494,786,466,635,460,3
548,594,592,689,753,839,666,533,647,598,493,785,466,638,460,3
547,594,592,688,752,840,666,532,639,594,494,785,465,635,459,3
546,591,589,691,751,840,668,531,645,597,496,785,463,627,459,3
546,590,588,691,751,840,670,531,642,595,492,785,462,624,458,3
548,594,591,694,753,839,674,532,644,599,494,785,463,624,459,3
549,593,591,694,753,839,675,533,647,597,493,785,465,621,460,3
548,592,589,694,753,840,674,533,648,595,493,785,466,624,459,3
547,591,589,692,753,841,673,533,648,597,494,785,467,629,461,3
549,594,592,693,754,841,674,535,652,600,493,785,468,633,461,3
550,596,593,693,753,841,673,535,653,601,494,784,469,635,462,3
549,592,590,692,752,840,673,531,650,592,493,779,462,611,456,3
542,584,582,691,750,841,673,530,651,589,499,781,464,609,457,3
546,590,588,692,752,841,673,532,653,590,499,784,466,613,459,3
547,591,588,693,752,842,674,532,654,595,501,784,467,616,459,3
547,591,589,692,751,841,674,533,654,595,499,783,468,621,460,3
549,592,590,692,752,842,671,533,654,597,499,783,468,623,460,3
549,594,592,692,752,841,671,534,652,596,499,782,469,627,460,3
549,594,592,692,753,841,671,533,646,596,500,782,467,628,460,3
548,593,592,692,753,841,671,533,645,596,502,782,467,628,460,3
547,594,592,693,753,842,672,533,646,595,502,781,468,629,460,3
548,594,591,693,752,842,672,533,646,596,502,781,468,629,460,3
547,594,591,692,752,841,670,533,645,597,500,781,468,630,460,3
548,594,591,693,752,842,671,533,645,597,502,780,468,631,461,3
549,594,591,693,752,841,671,534,645,597,504,779,468,633,462,3
551,595,593,693,753,842,671,535,651,599,504,780,470,634,462,3
551,595,593,693,753,841,671,535,652,598,504,782,470,634,462,3
552,596,593,693,754,841,671,535,652,600,504,782,470,635,463,3
552,595,593,692,753,841,671,536,653,600,505,782,470,636,462,3
552,595,594,692,753,841,670,536,655,600,506,782,470,637,463,3
552,597,594,693,753,841,670,536,656,598,507,780,471,636,463,3
552,597,595,693,754,839,671,536,655,601,507,780,471,638,463,3
552,598,595,694,754,841,671,537,655,602,507,780,471,638,464,3
553,598,595,694,753,841,672,536,656,601,505,780,471,639,463,3
553,598,596,693,754,841,671,537,655,600,505,780,471,638,463,3
553,597,595,693,754,841,670,536,655,601,505,780,471,639,463,3
553,597,594,693,753,840,671,536,654,601,505,780,471,639,463,3
552,597,595,693,753,841,671,536,654,601,504,779,470,639,463,3
550,597,595,694,754,840,670,536,653,601,502,780,470,640,462,3
551,596,594,694,755,841,671,535,652,600,503,780,471,640,463,3
552,598,596,694,754,841,670,535,652,600,502,780,471,641,463,3
551,599,596,694,755,841,671,536,651,601,503,779,471,641,463,3
552,598,597,695,755,841,672,536,651,601,503,780,472,642,464,3
553,600,597,694,756,841,671,536,652,601,503,779,472,643,463,3
552,599,596,695,755,841,672,536,651,601,502,779,471,642,463,3
552,598,596,695,755,841,671,537,652,602,502,779,471,641,463,3
552,598,596,694,755,840,671,536,652,602,502,779,471,641,463,3
552,598,595,695,755,841,670,536,651,601,502,779,471,641,463,3
552,598,595,694,755,841,670,536,651,601,501,780,470,640,462,3
552,598,595,695,755,841,670,536,651,601,501,780,470,640,463,3
551,598,596,694,755,841,670,536,651,600,501,780,471,641,463,3
552,597,595,695,755,841,670,536,651,599,499,781,470,641,463,3
552,597,595,694,756,841,670,536,651,602,499,780,471,641,463,3
552,597,595,695,756,841,671,536,651,599,499,780,470,641,463,3
552,597,595,694,756,841,669,536,652,600,499,780,470,642,463,3
553,597,595,694,756,841,670,536,652,599,499,780,470,642,463,3
552,597,595,694,756,841,670,536,652,601,500,780,471,643,463,3
553,598,596,694,756,841,670,536,652,602,500,780,471,642,463,3
552,598,596,694,756,840,669,535,652,599,499,781,471,642,463,3
550,597,595,695,756,841,669,536,652,601,500,780,471,643,463,3
550,598,595,695,756,841,669,536,653,600,500,780,471,644,463,3
551,599,597,695,756,842,670,537,653,601,501,780,472,644,463,3
552,599,597,695,756,842,670,536,654,600,502,781,472,644,463,3
552,600,598,695,756,840,670,537,653,600,502,780,472,644,463,3
551,600,597,695,756,841,671,536,653,599,502,781,472,644,463,3
551,600,598,695,755,841,670,537,654,600,503,781,472,645,464,3
552,599,598,695,756,841,671,537,653,600,503,780,472,645,464,3
550,600,597,695,755,841,670,537,654,600,503,780,472,645,463,3
550,599,597,695,756,841,670,536,654,601,502,780,472,645,463,3
551,600,596,695,755,841,670,537,652,602,502,780,472,644,463,3
551,599,596,695,755,841,671,536,653,603,502,780,472,644,463,3
549,599,596,695,755,841,669,536,652,599,502,780,471,643,463,3
550,598,596,695,756,841,669,536,653,601,503,780,471,643,463,3
550,598,596,695,755,841,669,536,653,602,503,780,471,644,463,3
550,599,596,695,755,841,669,536,653,602,504,780,471,645,463,3
549,598,595,695,755,841,669,536,653,601,503,780,471,643,463,3
